product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
Fb001650,Dresses,Forever21,Winter,M,White,150.08,4.8,142.88,06-08-2025,24,1.7,FALSE,
Fb001651,Dresses,Uniqlo,Summer,L,Blue,153.18,12.1,153.18,06-08-2025,26,1.1,FALSE,
Fb001652,Tops,Banana Republic,Winter,S,Pink,118.69,47.7,62.07,06-08-2025,11,2.8,FALSE,
Fb001653,Accessories,H&M,Spring,unknown size,Navy,50.12,12.1,50.12,09-03-2025,27,2.4,FALSE,
Fb001654,Dresses,Gap,Spring,Xs,Blue,93.68,59.5,37.94,24-04-2025,21,2.9,FALSE,
Fb001655,Tops,Uniqlo,Summer,S,Red,50.49,12.1,50.49,06-08-2025,30,4.1,FALSE,
Fb001656,Shoes,Mango,Summer,Xs,White,97.9,12.1,97.9,06-08-2025,29,1.3,FALSE,
Fb001657,Tops,Uniqlo,Summer,S,Gray,69,12.1,69,06-08-2025,32,4.5,FALSE,
Fb001658,Accessories,Mango,Fall,unknown size,Purple,30.2,27.1,22.02,06-08-2025,15,2.9,FALSE,
Fb001659,Tops,Banana Republic,Winter,L,Beige,84.92,59.1,34.73,06-08-2025,42,2.9,FALSE,
Fb001660,Tops,Forever21,Fall,Xs,White,116.48,12.1,116.48,06-08-2025,3,1.5,FALSE,
Fb001661,Tops,H&M,Summer,Xl,Navy,40.68,12.1,40.68,06-08-2025,41,1.1,TRUE,Changed Mind
Fb001662,Outerwear,Ann Taylor,Summer,Xl,Black,118.92,12.1,118.92,06-08-2025,36,1.8,TRUE,Wrong Item
Fb001663,Bottoms,Ann Taylor,Summer,Xxl,Black,26.86,12.1,26.86,06-08-2025,18,3.2,FALSE,
Fb001664,Dresses,Banana Republic,Fall,S,Green,113.34,12.1,113.34,06-08-2025,13,2.9,FALSE,
Fb001665,Tops,Gap,Summer,L,Black,40.52,8.9,36.91,06-08-2025,13,2.5,FALSE,
Fb001666,Bottoms,Forever21,Summer,L,Pink,98.41,12.1,98.41,06-08-2025,7,4.6,FALSE,
Fb001667,Bottoms,Forever21,Winter,Xs,Red,83.18,12.1,83.18,06-08-2025,17,1.7,TRUE,Size Issue
Fb001668,Shoes,H&M,Spring,Xxl,Purple,179.31,24.1,136.1,13-07-2025,0,3.1,FALSE,
Fb001669,Tops,Zara,Spring,Xxl,Green,47.88,12.1,47.88,21-12-2024,44,1.9,FALSE,
Fb001670,Outerwear,Mango,Winter,Xl,Navy,89.26,12.1,89.26,06-08-2025,43,3.8,FALSE,
Fb001671,Dresses,Gap,Summer,Xxl,Black,114.2,12.1,114.2,06-08-2025,15,2.9,FALSE,
Fb001672,Shoes,Gap,Summer,L,Green,169.5,59.7,68.31,06-08-2025,16,1.8,FALSE,
Fb001673,Tops,H&M,Fall,Xs,White,77.99,12.1,77.99,06-08-2025,42,2.9,FALSE,
Fb001674,Bottoms,Ann Taylor,Fall,unknown size,Pink,103.77,12.1,103.77,06-08-2025,12,4.4,FALSE,
Fb001675,Accessories,Forever21,Fall,unknown size,Black,42.96,12.1,42.96,06-08-2025,36,1.1,FALSE,
Fb001676,Dresses,Banana Republic,Fall,unknown size,Brown,126.11,12.1,126.11,06-08-2025,16,3.5,FALSE,
Fb001677,Accessories,Banana Republic,Summer,unknown size,Beige,43.83,12.1,43.83,06-08-2025,31,2.5,FALSE,
Fb001678,Shoes,Banana Republic,Fall,S,Beige,94.1,12.1,94.1,06-08-2025,24,1.4,FALSE,
Fb001679,Shoes,Zara,Fall,M,Red,151.27,12.1,151.27,06-08-2025,39,4,TRUE,Damaged
Fb001680,Accessories,Gap,Spring,unknown size,Navy,61.47,12.1,61.47,25-08-2024,44,2.9,FALSE,
Fb001681,Shoes,Mango,Summer,M,Navy,185.96,12.1,185.96,06-08-2025,35,1.3,FALSE,
Fb001682,Dresses,Gap,Fall,M,Red,113.05,12.1,113.05,06-08-2025,47,2,FALSE,
Fb001683,Tops,Banana Republic,Summer,L,Brown,110.9,34.7,72.42,06-08-2025,2,2.5,FALSE,
Fb001684,Tops,Uniqlo,Summer,Xxl,White,29.04,12.1,29.04,06-08-2025,4,5,FALSE,
Fb001685,Shoes,Forever21,Spring,Xl,Gray,164.48,51.5,79.77,07-09-2024,27,3.4,FALSE,
Fb001686,Bottoms,Banana Republic,Winter,L,White,52.51,49.4,26.57,06-08-2025,37,3.5,TRUE,Changed Mind
Fb001687,Dresses,Ann Taylor,Winter,Xxl,Gray,175.74,42.9,100.35,06-08-2025,48,2.9,TRUE,Changed Mind
Fb001688,Tops,Ann Taylor,Spring,Xs,Beige,57.06,27.5,41.37,25-12-2024,43,1.8,FALSE,
Fb001689,Dresses,Ann Taylor,Winter,L,Black,158.24,12.1,158.24,06-08-2025,41,3.1,FALSE,
Fb001690,Outerwear,Mango,Fall,unknown size,Pink,153.46,12.1,153.46,06-08-2025,27,1.7,FALSE,
Fb001691,Accessories,Zara,Spring,unknown size,Brown,54.92,12.1,54.92,12-04-2025,44,3.1,FALSE,
Fb001692,Accessories,Uniqlo,Spring,unknown size,Purple,32.2,19.2,26.02,27-07-2025,8,4.3,FALSE,
Fb001693,Accessories,Mango,Fall,unknown size,Brown,66.49,29.1,47.14,06-08-2025,37,1.3,FALSE,
Fb001694,Accessories,Mango,Winter,unknown size,Blue,32.95,512.1.2,16.41,06-08-2025,46,2.9,FALSE,
Fb001695,Accessories,H&M,Fall,unknown size,Gray,54.31,19.2,43.88,06-08-2025,19,1.8,FALSE,
Fb001696,Accessories,Banana Republic,Summer,unknown size,Navy,19.68,12.1,19.68,06-08-2025,29,1.5,TRUE,Size Issue
Fb001697,Tops,Zara,Spring,Xs,Gray,105.19,24.3,79.63,14-06-2025,47,5,FALSE,
Fb001698,Accessories,Banana Republic,Summer,unknown size,Green,20.3,19.6,16.32,06-08-2025,47,2.9,TRUE,Changed Mind
Fb001699,Bottoms,Mango,Summer,S,Brown,105.37,19.6,84.72,06-08-2025,39,4.3,FALSE,
Fb001700,Dresses,Ann Taylor,Winter,Xs,Green,156.24,12.1,156.24,06-08-2025,15,5,FALSE,
Fb001701,Shoes,Mango,Winter,Xs,Brown,162.19,5.7,152.95,06-08-2025,39,1.4,FALSE,
Fb001702,Tops,H&M,Spring,M,Beige,75.79,7.1,70.41,29-03-2025,13,3.3,FALSE,
Fb001703,Accessories,Forever21,Summer,unknown size,Pink,32.04,12.1,32.04,06-08-2025,41,1.8,FALSE,
Fb001704,Tops,Gap,Fall,M,Black,27.65,31.8,18.86,06-08-2025,2,3.7,TRUE,Size Issue
Fb001705,Bottoms,Banana Republic,Spring,M,Purple,31.54,12.1,31.54,03-08-2025,45,1.3,FALSE,
Fb001706,Bottoms,Zara,Summer,Xxl,Beige,77.64,39.1,47.28,06-08-2025,19,2.6,FALSE,
Fb001707,Dresses,H&M,Winter,Xl,Pink,51.48,12.1,51.48,06-08-2025,10,1,FALSE,
Fb001708,Outerwear,Zara,Fall,M,Pink,108.58,12.1,108.58,06-08-2025,44,2.4,FALSE,
Fb001709,Tops,Forever21,Winter,Xxl,Black,84.17,12.1,84.17,06-08-2025,20,3.7,FALSE,
Fb001710,Bottoms,Mango,Spring,L,Pink,76.45,12.1,76.45,10-06-2025,16,1,TRUE,Color Mismatch
Fb001711,Accessories,Uniqlo,Spring,unknown size,Gray,50.31,12.1,50.31,24-04-2025,36,2.9,FALSE,
Fb001712,Tops,Gap,Spring,S,Pink,43.45,12.1,43.45,17-07-2025,30,2.3,FALSE,
Fb001713,Dresses,Uniqlo,Fall,Xl,Gray,149.22,53.9,68.79,06-08-2025,41,2.2,FALSE,
Fb001714,Bottoms,Gap,Summer,Xs,Gray,48.24,31.7,32.95,06-08-2025,46,3.7,FALSE,
Fb001715,Bottoms,H&M,Summer,S,Brown,66.27,21.7,51.89,06-08-2025,28,2.5,TRUE,Changed Mind
Fb001716,Shoes,H&M,Fall,Xxl,Navy,82.65,12.1,82.65,06-08-2025,30,4.1,FALSE,
Fb001717,Bottoms,Ann Taylor,Winter,Xxl,Black,42.36,12.1,42.36,06-08-2025,37,1.4,FALSE,
Fb001718,Bottoms,Ann Taylor,Summer,M,Red,109.36,12.1,109.36,06-08-2025,24,1.7,FALSE,
Fb001719,Accessories,Ann Taylor,Winter,unknown size,Beige,59.98,12.1,59.98,06-08-2025,28,2.2,FALSE,
Fb001720,Dresses,Gap,Spring,unknown size,Purple,111.81,12.1,111.81,21-08-2024,45,1.1,FALSE,
Fb001721,Bottoms,Banana Republic,Winter,Xxl,Red,70.78,12.1,70.78,06-08-2025,39,3.4,TRUE,Color Mismatch
Fb001722,Accessories,Mango,Winter,unknown size,Pink,76.13,58.5,31.59,06-08-2025,40,1.6,FALSE,
Fb001723,Bottoms,Banana Republic,Fall,Xs,Pink,71.09,41.5,41.59,06-08-2025,20,3.1,FALSE,
Fb001724,Bottoms,Mango,Fall,unknown size,Gray,53.64,55.9,23.66,06-08-2025,10,2.5,FALSE,
Fb001725,Shoes,Ann Taylor,Fall,unknown size,Brown,110.2,59.7,44.41,06-08-2025,13,3.5,TRUE,Color Mismatch
Fb001726,Shoes,Uniqlo,Summer,Xxl,Green,80.63,17.4,66.6,06-08-2025,6,2.9,TRUE,Damaged
Fb001727,Dresses,Mango,Spring,Xl,Green,101.09,24.8,76.02,02-09-2024,7,4.5,TRUE,Damaged
Fb001728,Accessories,Zara,Spring,unknown size,Navy,75.48,12.1,75.48,27-05-2025,16,1.4,FALSE,
Fb001729,Shoes,Banana Republic,Summer,S,Brown,159.95,6.4,149.71,06-08-2025,39,3,FALSE,
Fb001730,Dresses,Gap,Summer,L,Black,61.9,12.1,61.9,06-08-2025,29,4.4,FALSE,
Fb001731,Tops,Banana Republic,Fall,Xl,Purple,63.45,12.3,55.65,06-08-2025,23,4.9,FALSE,
Fb001732,Tops,Mango,Summer,S,Red,43.22,46.7,23.04,06-08-2025,29,1.3,FALSE,
Fb001733,Shoes,Banana Republic,Winter,S,Navy,64.65,26.8,47.32,06-08-2025,28,4.7,FALSE,
Fb001734,Shoes,Uniqlo,Spring,Xxl,Purple,118.67,56,52.21,26-04-2025,27,3.5,FALSE,
Fb001735,Dresses,Banana Republic,Spring,Xs,White,169.32,12.1,169.32,17-12-2024,19,2.2,FALSE,
Fb001736,Shoes,Ann Taylor,Spring,Xs,Gray,115.77,12.1,115.77,24-11-2024,43,2.9,FALSE,
Fb001737,Shoes,Mango,Fall,Xs,Beige,139.91,12.1,139.91,06-08-2025,9,3.7,FALSE,
Fb001738,Bottoms,Banana Republic,Summer,Xxl,Purple,101.73,12.1,101.73,06-08-2025,14,4.7,FALSE,
Fb001739,Tops,Forever21,Summer,unknown size,Pink,105.85,12.1,105.85,06-08-2025,29,2.1,FALSE,
Fb001740,Tops,Gap,Spring,Xl,Gray,105.37,12.1,105.37,15-04-2025,24,1.2,FALSE,
Fb001741,Tops,H&M,Summer,S,Brown,44.42,12.1,44.42,06-08-2025,49,2.9,FALSE,
Fb001742,Shoes,Uniqlo,Spring,Xs,Gray,164.86,14.3,141.29,14-03-2025,7,2.3,FALSE,
Fb001743,Shoes,Mango,Fall,Xxl,Black,163.88,5.9,154.21,06-08-2025,39,2.6,FALSE,
Fb001744,Bottoms,Zara,Fall,Xs,Green,36.54,5.3,34.6,06-08-2025,13,2.5,FALSE,
Fb001745,Dresses,Banana Republic,Spring,M,Red,99.97,12.1,99.97,16-10-2024,38,1.4,FALSE,
Fb001746,Outerwear,Ann Taylor,Summer,Xl,Red,194.78,12.1,194.78,06-08-2025,31,2.9,FALSE,
Fb001747,Outerwear,Uniqlo,Fall,Xs,Blue,208.93,12.1,208.93,06-08-2025,12,2.3,FALSE,
Fb001748,Bottoms,Ann Taylor,Spring,Xs,Red,68.46,512.1,34.23,26-01-2025,24,1.9,FALSE,
Fb001749,Accessories,Banana Republic,Winter,unknown size,Purple,30.26,512.1,15.13,06-08-2025,23,1.4,FALSE,
Fb001750,Outerwear,Mango,Summer,Xs,Green,186.66,312.1.9,128.98,06-08-2025,7,1,FALSE,
Fb001751,Tops,Zara,Winter,S,Black,78.05,48.1,40.51,06-08-2025,36,2.9,TRUE,Changed Mind
Fb001752,Tops,Uniqlo,Spring,M,Purple,104.75,12.1,104.75,26-10-2024,11,2.9,FALSE,
Fb001753,Shoes,Uniqlo,Summer,M,Brown,121.33,12.1,121.33,06-08-2025,30,4.2,FALSE,
Fb001754,Dresses,Mango,Fall,Xxl,Green,78.09,12.1,78.09,06-08-2025,6,2,FALSE,
Fb001755,Tops,Uniqlo,Fall,Xxl,Red,109.19,12.1,109.19,06-08-2025,47,4.5,FALSE,
Fb001756,Shoes,Ann Taylor,Winter,L,Black,126.74,12.1,126.74,06-08-2025,2,2.9,FALSE,
Fb001757,Shoes,H&M,Spring,Xl,Black,95.85,12.1,95.85,15-02-2025,45,5,FALSE,
Fb001758,Outerwear,Mango,Summer,S,Blue,213.98,12.1,213.98,06-08-2025,38,2.9,FALSE,
Fb001759,Shoes,Forever21,Spring,Xxl,Beige,146.23,412.1,87.74,27-01-2025,17,2.6,TRUE,Quality Issue
Fb001760,Bottoms,Mango,Winter,L,Pink,115.57,16.1,96.96,06-08-2025,32,3.1,TRUE,Size Issue
Fb001761,Accessories,Banana Republic,Spring,unknown size,Blue,66.62,12.1,66.62,27-10-2024,37,2.9,FALSE,
Fb001762,Dresses,Banana Republic,Spring,Xs,Purple,60.37,23.1,46.42,14-03-2025,30,4.8,FALSE,
Fb001763,Shoes,H&M,Winter,M,Blue,83.2,57.1,35.69,06-08-2025,10,3.3,FALSE,
Fb001764,Outerwear,Uniqlo,Summer,S,Navy,204.47,3.6,197.11,06-08-2025,26,2.9,FALSE,
Fb001765,Accessories,Mango,Fall,unknown size,Purple,52.73,12.1,52.73,06-08-2025,42,2.9,FALSE,
Fb001766,Bottoms,Forever21,Fall,Xxl,Beige,61.1,12.1,61.1,06-08-2025,30,4.6,FALSE,
Fb001767,Outerwear,Zara,Summer,S,Gray,227.92,12.1,227.92,06-08-2025,34,2.9,FALSE,
Fb001768,Dresses,H&M,Fall,L,Blue,111.55,12.1,111.55,06-08-2025,14,2.9,FALSE,
Fb001769,Bottoms,Forever21,Fall,Xs,Pink,29.09,29.6,20.48,06-08-2025,25,4.8,FALSE,
Fb001770,Dresses,H&M,Fall,M,Pink,179.71,12.1,179.71,06-08-2025,9,3.9,FALSE,
Fb001771,Accessories,H&M,Summer,unknown size,Pink,52.76,39.4,31.97,06-08-2025,0,1.4,FALSE,
Fb001772,Accessories,Uniqlo,Spring,unknown size,Green,67.9,12.1,67.9,31-12-2024,1,1.3,FALSE,
Fb001773,Accessories,Uniqlo,Fall,unknown size,Navy,46.77,412.1.8,27.69,06-08-2025,25,2.6,FALSE,
Fb001774,Tops,Uniqlo,Winter,Xl,Navy,91.6,12.1,91.6,06-08-2025,6,2.7,FALSE,
Fb001775,Outerwear,Uniqlo,Spring,Xs,Pink,230.39,4.2,220.71,15-10-2024,34,3.5,FALSE,
Fb001776,Outerwear,Ann Taylor,Fall,M,Blue,118.37,12.1,118.37,06-08-2025,45,2.9,FALSE,
Fb001777,Shoes,Gap,Winter,M,Red,81.26,32.7,54.69,06-08-2025,2,3.3,FALSE,
Fb001778,Accessories,H&M,Fall,unknown size,Purple,57.21,18,46.91,06-08-2025,7,2.5,FALSE,
Fb001779,Dresses,Forever21,Summer,Xl,Brown,74.53,12.1,74.53,06-08-2025,9,2.9,FALSE,
Fb001780,Dresses,Banana Republic,Summer,M,Red,69.54,12.1,69.54,06-08-2025,40,3.2,TRUE,Size Issue
Fb001781,Dresses,Ann Taylor,Summer,Xl,Brown,102.71,55.9,45.3,06-08-2025,31,4.6,FALSE,
Fb001782,Shoes,Gap,Summer,L,Beige,117.82,12.1,117.82,06-08-2025,7,4.9,FALSE,
Fb001783,Accessories,Gap,Spring,unknown size,Purple,61.01,12.1,61.01,25-04-2025,30,3.4,FALSE,
Fb001784,Outerwear,Forever21,Winter,Xl,Pink,222.01,12.1,222.01,06-08-2025,27,2.1,FALSE,
Fb001785,Outerwear,H&M,Summer,L,Brown,123.55,12.1,123.55,06-08-2025,28,1.2,FALSE,
Fb001786,Accessories,Zara,Fall,unknown size,Black,24.65,12.1,24.65,06-08-2025,43,1.1,FALSE,
Fb001787,Outerwear,Banana Republic,Fall,Xxl,Navy,168.8,12.1,168.8,06-08-2025,1,1,FALSE,
Fb001788,Tops,Gap,Fall,S,Green,39.16,412.1.1,23.46,06-08-2025,4,2.8,FALSE,
Fb001789,Bottoms,H&M,Fall,unknown size,Brown,74.76,12.1,74.76,06-08-2025,50,4.4,TRUE,Color Mismatch
Fb001790,Accessories,Gap,Winter,unknown size,Navy,37,12.1,37,06-08-2025,5,4.9,FALSE,
Fb001791,Accessories,Mango,Winter,unknown size,Black,67.38,12.1,67.38,06-08-2025,15,1.6,FALSE,
Fb001792,Bottoms,H&M,Summer,Xs,White,77.44,1.4,76.36,06-08-2025,18,3.3,FALSE,
Fb001793,Outerwear,H&M,Summer,Xs,Gray,215.06,12.1,215.06,06-08-2025,50,1.6,FALSE,
Fb001794,Outerwear,Banana Republic,Winter,Xs,Gray,141.44,12.1,141.44,06-08-2025,34,2.4,FALSE,
Fb001795,Dresses,Ann Taylor,Spring,Xxl,White,151.83,12.1,151.83,17-06-2025,24,4.3,TRUE,Wrong Item
Fb001796,Outerwear,Gap,Winter,Xl,Gray,140.07,12.1,140.07,06-08-2025,23,2.7,FALSE,
Fb001797,Dresses,Mango,Summer,Xxl,Pink,94.26,28.9,67.02,06-08-2025,44,3.6,FALSE,
Fb001798,Accessories,Ann Taylor,Winter,unknown size,Green,55.79,27.3,40.56,06-08-2025,39,4.9,FALSE,
Fb001799,Accessories,Gap,Winter,unknown size,Black,58.99,12.1,58.99,06-08-2025,50,2.7,FALSE,
Fb001800,Bottoms,Forever21,Summer,Xxl,Purple,61.96,12.1,61.96,06-08-2025,13,3.9,FALSE,
Fb001801,Bottoms,Zara,Fall,L,Brown,104.25,12.1,104.25,06-08-2025,35,3.1,FALSE,
Fb001802,Outerwear,H&M,Winter,L,Gray,102.68,12.1,102.68,06-08-2025,18,1.9,FALSE,
Fb001803,Dresses,Gap,Winter,Xxl,Beige,131.05,32.6,88.33,06-08-2025,9,2.9,FALSE,
Fb001804,Outerwear,Banana Republic,Spring,Xs,Navy,139.73,54.3,63.86,27-03-2025,38,2.9,TRUE,Changed Mind
Fb001805,Accessories,Forever21,Winter,unknown size,Navy,17.59,12.1,17.59,06-08-2025,14,2.9,FALSE,
Fb001806,Shoes,Zara,Fall,L,Red,115.09,12.1,115.09,06-08-2025,10,2.5,FALSE,
Fb001807,Accessories,Zara,Summer,unknown size,Black,73.75,12.1,73.75,06-08-2025,23,4.5,FALSE,
Fb001808,Accessories,Ann Taylor,Winter,unknown size,Navy,66.77,12.1,66.77,06-08-2025,28,5,TRUE,Size Issue
Fb001809,Tops,H&M,Fall,L,White,63.92,12.1,63.92,06-08-2025,10,4.4,FALSE,
Fb001810,Accessories,H&M,Fall,unknown size,Green,26.26,12.1,26.26,06-08-2025,27,2.9,FALSE,
Fb001811,Accessories,H&M,Spring,unknown size,White,62.58,8.8,57.07,06-11-2024,1,1.7,FALSE,
Fb001812,Shoes,Banana Republic,Summer,S,Green,143.88,12.1,143.88,06-08-2025,1,3.1,FALSE,
Fb001813,Outerwear,Zara,Spring,Xl,Blue,226.24,1.2,223.53,20-02-2025,24,4.5,FALSE,
Fb001814,Shoes,Gap,Spring,Xxl,Black,164.75,12.1,164.75,02-05-2025,8,3.7,FALSE,
Fb001815,Bottoms,Zara,Summer,L,Navy,56.14,12.1,56.14,06-08-2025,16,4.3,FALSE,
Fb001816,Accessories,H&M,Winter,unknown size,Red,39.96,12.1,39.96,06-08-2025,49,2.9,FALSE,
Fb001817,Bottoms,Ann Taylor,Summer,L,Navy,26.5,57.9,11.16,06-08-2025,8,1.7,FALSE,
Fb001818,Shoes,H&M,Spring,Xxl,Brown,118.53,55,53.34,25-04-2025,2,4.9,FALSE,
Fb001819,Dresses,Mango,Summer,Xl,Purple,58.08,12.1,58.08,06-08-2025,42,1.6,FALSE,
Fb001820,Shoes,H&M,Summer,S,Navy,138.85,15,118.02,06-08-2025,17,2.9,FALSE,
Fb001821,Bottoms,Banana Republic,Summer,Xs,Gray,73.33,12.1,73.33,06-08-2025,3,3.1,TRUE,Changed Mind
Fb001822,Outerwear,Forever21,Winter,S,Green,167.73,12.1,167.73,06-08-2025,4,4.9,FALSE,
Fb001823,Tops,H&M,Winter,Xxl,Black,79.47,12.1,79.47,06-08-2025,31,3.7,FALSE,
Fb001824,Dresses,Forever21,Summer,Xl,White,69.12,49.4,34.97,06-08-2025,45,2.3,FALSE,
Fb001825,Bottoms,Mango,Summer,S,Purple,56.18,6.7,52.42,06-08-2025,35,2.6,TRUE,Changed Mind
Fb001826,Tops,Gap,Winter,Xs,Gray,51.28,48.3,26.51,06-08-2025,9,1.1,TRUE,Changed Mind
Fb001827,Outerwear,Gap,Spring,unknown size,Green,111.73,16.8,92.96,29-05-2025,41,1.2,FALSE,
Fb001828,Bottoms,Ann Taylor,Fall,Xxl,Gray,49.08,19.9,39.31,06-08-2025,46,1,TRUE,Changed Mind
Fb001829,Shoes,Forever21,Winter,M,Pink,182.47,27.1,133.02,06-08-2025,40,2.9,FALSE,
Fb001830,Outerwear,Forever21,Summer,Xs,Purple,241.22,5.9,226.99,06-08-2025,13,1.2,FALSE,
Fb001831,Dresses,Ann Taylor,Spring,Xxl,Blue,78.3,12.1,78.3,14-03-2025,19,3,FALSE,
Fb001832,Shoes,Banana Republic,Winter,M,Purple,73.93,12.1,73.93,06-08-2025,0,2.9,FALSE,
Fb001833,Bottoms,H&M,Summer,Xxl,Green,97.5,12.1,97.5,06-08-2025,43,1.6,FALSE,
Fb001834,Tops,Ann Taylor,Summer,Xs,Green,38.9,12.1,38.9,06-08-2025,1,5,FALSE,
Fb001835,Shoes,Banana Republic,Summer,S,Blue,95.52,12.1,95.52,06-08-2025,47,3.9,FALSE,
Fb001836,Outerwear,Zara,Fall,M,Red,158.64,512.1.2,79,06-08-2025,7,3,TRUE,Changed Mind
Fb001837,Tops,Mango,Fall,Xl,Navy,26.11,12.1,26.11,06-08-2025,41,4.3,FALSE,
Fb001838,Shoes,Forever21,Spring,unknown size,White,107.09,43.1,60.93,14-02-2025,16,4.7,TRUE,Changed Mind
Fb001839,Accessories,Gap,Summer,unknown size,Black,71.42,38,44.28,06-08-2025,49,2.8,FALSE,
Fb001840,Shoes,Zara,Summer,Xl,Red,124.56,12.1,124.56,06-08-2025,18,3,FALSE,
Fb001841,Bottoms,Uniqlo,Summer,L,Purple,30.91,12.1,30.91,06-08-2025,45,1.8,FALSE,
Fb001842,Tops,Zara,Winter,Xs,Beige,53.37,12.1,53.37,06-08-2025,15,1.1,FALSE,
Fb001843,Shoes,Gap,Summer,Xl,Green,159.16,12.1,159.16,06-08-2025,40,2.9,TRUE,Changed Mind
Fb001844,Dresses,Mango,Fall,S,Pink,169.64,12.1,169.64,06-08-2025,5,1.6,FALSE,
Fb001845,Accessories,Gap,Summer,unknown size,Blue,59.94,12.1,59.94,06-08-2025,7,4,FALSE,
Fb001846,Dresses,Gap,Fall,Xl,Purple,92.59,12.1,92.59,06-08-2025,29,3.5,TRUE,Size Issue
Fb001847,Bottoms,H&M,Spring,S,White,64.07,12.1,64.07,18-03-2025,10,2.9,FALSE,
Fb001848,Dresses,Forever21,Fall,Xs,Blue,127.87,54.6,58.05,06-08-2025,14,4.4,FALSE,
Fb001849,Bottoms,Banana Republic,Fall,M,Blue,32.46,12.9,28.27,06-08-2025,9,2.9,FALSE,
Fb001850,Bottoms,H&M,Summer,Xxl,Pink,40.31,43,22.98,06-08-2025,30,3.5,TRUE,Color Mismatch
Fb001851,Accessories,Ann Taylor,Winter,unknown size,Green,51.3,6.1,48.17,06-08-2025,31,2.9,FALSE,
Fb001852,Bottoms,Gap,Winter,Xs,Pink,28.62,12.1,28.62,06-08-2025,41,4,FALSE,
Fb001853,Accessories,Gap,Fall,unknown size,Green,59.03,6.4,55.25,06-08-2025,45,2.9,FALSE,
Fb001854,Tops,Ann Taylor,Summer,S,Brown,99.65,7.4,92.28,06-08-2025,31,3.8,FALSE,
Fb001855,Dresses,Forever21,Winter,unknown size,Blue,128.55,12.1,128.55,06-08-2025,1,3.7,FALSE,
Fb001856,Bottoms,Mango,Spring,L,Purple,78.09,56.3,34.13,23-04-2025,20,1.3,FALSE,
Fb001857,Bottoms,Mango,Summer,Xxl,Navy,108.89,12.1,108.89,06-08-2025,50,2.9,FALSE,
Fb001858,Bottoms,Ann Taylor,Spring,unknown size,Gray,35.21,14.7,30.03,23-12-2024,15,3.1,TRUE,Quality Issue
Fb001859,Dresses,Gap,Summer,Xxl,Brown,129.16,34,85.25,06-08-2025,24,1.7,FALSE,
Fb001860,Dresses,Ann Taylor,Summer,S,Gray,142.43,12.1,142.43,06-08-2025,15,4.1,TRUE,Size Issue
Fb001861,Accessories,Forever21,Spring,unknown size,Navy,45.19,12.1,45.19,28-02-2025,38,1.6,TRUE,Wrong Item
Fb001862,Bottoms,H&M,Fall,S,Purple,47.66,12.1,47.66,06-08-2025,0,4.8,TRUE,Size Issue
Fb001863,Bottoms,Uniqlo,Summer,Xs,Beige,115.05,412.1,69.03,06-08-2025,48,3.1,FALSE,
Fb001864,Bottoms,Banana Republic,Summer,Xl,Brown,87.84,12.1,87.84,06-08-2025,29,1.3,FALSE,
Fb001865,Dresses,Forever21,Fall,S,Blue,73.42,35,47.72,06-08-2025,44,2.9,FALSE,
Fb001866,Shoes,Gap,Fall,L,Navy,181.58,21.6,142.36,06-08-2025,14,4.7,FALSE,
Fb001867,Tops,H&M,Spring,L,Black,71.68,12.1,71.68,05-08-2025,0,1.5,FALSE,
Fb001868,Tops,Banana Republic,Winter,Xxl,Beige,25.63,12.1,25.63,06-08-2025,27,1.2,FALSE,
Fb001869,Tops,Forever21,Winter,unknown size,Brown,31.34,48.5,16.14,06-08-2025,36,1.6,TRUE,Size Issue
Fb001870,Dresses,H&M,Fall,L,Beige,98.91,33.8,65.48,06-08-2025,33,2.9,TRUE,Color Mismatch
Fb001871,Accessories,Zara,Winter,unknown size,Red,43.33,7.8,39.95,06-08-2025,4,1.3,FALSE,
Fb001872,Shoes,Gap,Summer,M,Black,70.71,12.1,70.71,06-08-2025,8,2.3,FALSE,
Fb001873,Outerwear,H&M,Winter,S,Purple,215.99,38.1,133.7,06-08-2025,14,3.9,FALSE,
Fb001874,Dresses,Banana Republic,Winter,Xl,Green,145.57,5.1,138.15,06-08-2025,8,4.4,FALSE,
Fb001875,Shoes,Banana Republic,Fall,Xs,Navy,195.03,12.1,195.03,06-08-2025,44,4.4,FALSE,
Fb001876,Bottoms,Ann Taylor,Winter,Xs,Black,74.88,9.7,67.62,06-08-2025,23,2.6,FALSE,
Fb001877,Tops,Gap,Spring,L,Pink,50.3,12.1,50.3,18-08-2024,23,1.3,FALSE,
Fb001878,Outerwear,Ann Taylor,Summer,Xxl,Red,130.65,12.1,130.65,06-08-2025,20,2.6,FALSE,
Fb001879,Dresses,Forever21,Spring,Xxl,Green,94.56,412.1.3,56.45,14-06-2025,41,4.7,FALSE,
Fb001880,Outerwear,Uniqlo,Spring,S,Brown,138.98,112.1.2,124.8,22-07-2025,36,1.4,FALSE,
Fb001881,Accessories,H&M,Winter,unknown size,Green,52.57,12.1,52.57,06-08-2025,50,2.5,TRUE,Damaged
Fb001882,Outerwear,H&M,Spring,unknown size,White,151.62,12.1,151.62,11-07-2025,41,3.5,FALSE,
Fb001883,Accessories,Uniqlo,Spring,unknown size,Blue,26.7,12.1,26.7,27-05-2025,48,3.1,FALSE,
